0.232237561035 -0.0909796630859 9.5241342041 -2.06106870229 -3.93129770992 0.778625954198
0.16041151123 -0.0694318481445 9.55525882568 -2.12977099237 -5.67938931298 0.839694656489
0.280121594238 -0.0478840332031 9.38527050781 -2.09160305344 -5.18320610687 0.900763358779
0.244208569336 -0.0359130249023 9.57920084229 -3.19847328244 -5.02290076336 0.961832061069
0.203507141113 -0.124498486328 9.64863269043 -3.6106870229 -4.62595419847 0.984732824427
0.277727392578 -0.126892687988 9.5361052124 -3.58778625954 -4.64885496183 1.04580152672
0.232237561035 -0.105344873047 9.72764134521 -3.5572519084 -4.39694656489 1.12977099237
0.174776721191 -0.0526724365234 9.58877764893 -3.57251908397 -4.70992366412 1.07633587786
0.184353527832 -0.0742202514648 9.50258638916 -3.32824427481 -4.88549618321 0.832061068702
0.165199914551 -0.186747729492 9.40442412109 -2.71755725191 -5.01526717557 0.870229007634
0.105344873047 -0.126892687988 9.27513723145 -2.18320610687 -5.29007633588 0.824427480916
0.126892687988 -0.0885854614258 9.22246479492 -1.97709923664 -5.41984732824 0.656488549618
0.208295544434 -0.0670376464844 9.32302126465 -2.31297709924 -5.35114503817 0.977099236641
0.237025964355 -0.0359130249023 9.46188496094 -2.95419847328 -5.35877862595 0.801526717557
0.284909997559 -0.0790086547852 9.68933411865 -3.72519083969 -5.32824427481 0.931297709924
0.237025964355 -0.0407014282227 9.69172832031 -3.64122137405 -4.96946564885 0.893129770992
0.248996972656 -0.143652099609 9.77552537842 -3.06870229008 -4.6641221374 1.09923664122
0.198718737793 -0.169988317871 9.46188496094 -2.07633587786 -4.31297709924 1.25954198473
0.256179577637 -0.0957680664062 9.48103857422 -1.28244274809 -4.29770992366 1.10687022901
0.275333190918 -0.0694318481445 9.47864437256 -1.25954198473 -4.23664122137 0.793893129771
0.0335188232422 -0.0790086547852 9.41878933105 -1.67938931298 -4.35114503817 0.854961832061
0.141257897949 -0.0287304199219 9.42597193604 -2.12977099237 -4.29007633588 0.664122137405
0.143652099609 -0.0981622680664 9.43794294434 -2.47328244275 -4.52671755725 0.488549618321
0.260967980957 -0.0598550415039 9.4523081543 -2.48091603053 -4.68702290076 0.335877862595
0.00478840332031 -0.0670376464844 9.60793126221 -2.84732824427 -4.96946564885 0.572519083969
0.134075292969 -0.0407014282227 9.60074865723 -2.62595419847 -5.25954198473 0.572519083969
0.198718737793 -0.107739074707 9.58398924561 -2.15267175573 -5.38167938931 0.618320610687
0.229843359375 -0.0239420166016 9.44751975098 -1.60305343511 -5.25954198473 0.687022900763
0.00957680664062 -0.0861912597656 9.45709655762 -1.5572519084 -5.0534351145 0.580152671756
0.184353527832 -0.0287304199219 9.61271966553 -2.09923664122 -4.85496183206 0.290076335878
0.14604630127 -0.0287304199219 9.60553706055 -3.07633587786 -4.92366412214 0.145038167939
0.215478149414 -0.0790086547852 9.58159504395 -2.01526717557 -5.21374045802 -0.106870229008
0.165199914551 -0.0933738647461 9.49061538086 -3.81679389313 -5.64885496183 -0.206106870229
0.0622492431641 -0.131681091309 9.39005891113 -3.06106870229 -5.70992366412 -0.374045801527
0.0861912597656 -0.100556469727 9.27034882812 -2.06870229008 -3.9465648855 -0.603053435115
0.0718260498047 -0.0598550415039 9.27753143311 -1.70229007634 -6.47328244275 -0.862595419847
